t, 1, 2, 3, 4, 5
105.75,1.25280577799,0.191015886268,0.0328216583267,0.296402663072,0.539572065481
105.875,1.24240910946,0.189430701327,0.0325492809891,0.29394290411,0.535094314809
106.0,1.23209871984,0.187858671371,0.0322791640314,0.291503557968,0.53065372368
106.125,1.22187389312,0.186299687232,0.0320112886952,0.289084455246,0.526249983717
106.25,1.21173391925,0.184753640647,0.0317456363781,0.286685427949,0.521882789103
106.375,1.20167809405,0.183220424249,0.0314821886318,0.284306309478,0.51755183656
106.5,1.19170571921,0.181699931566,0.0312209271612,0.281946934615,0.513256825324
106.625,1.18181610219,0.180192057006,0.0309618338232,0.279607139513,0.508997457129
106.75,1.1720085562,1.17869669586,0.0307048906249,0.277286761686,0.504773436185
106.875,1.16228240017,1.16891503691,0.0304500797231,0.274985639996,0.500584469155
107.0,1.15263695866,1.15921455309,0.0301973834223,0.272703614641,0.496430265136
107.125,1.14307156184,1.14959457074,0.0299467841742,0.270440527147,0.49231053564
107.25,1.13358554546,1.14005442182,0.029698264576,0.268196220353,0.488224994574
107.375,1.12417825075,1.13059344379,0.0294518073691,0.265970538405,0.484173358218
107.5,1.11484902442,1.12121097966,0.0292073954385,0.26376332674,0.480155345206
107.625,1.10559721862,1.11190637785,0.028965011811,0.261574432079,0.476170676508
107.75,1.09642219084,1.10267899221,0.0287246396542,0.259403702414,0.47221907541
107.875,1.08732330393,1.09352818194,0.0284862622757,0.257250986999,0.468300267492
108.0,1.07829992603,1.08445331156,0.0282498631213,0.25511613634,0.464413980615
108.125,1.06935143049,1.07545375088,0.0280154257742,0.252999002181,0.460559944896
108.25,1.06047719591,1.06652887493,0.0277829339541,0.2508994375,0.456737892691
108.375,1.05167660599,1.0576780639,0.0275523715156,0.248817296491,0.452947558579
108.5,1.0429490496,1.04890070317,0.0273237224473,0.246752434561,0.44918867934
108.625,1.03429392065,1.04019618318,0.0270969708707,0.244704708316,0.44546099394
108.75,1.02571061808,1.03156389946,0.0268721010391,0.242673975551,0.441764243511
108.875,1.01719854582,1.02300325253,0.0266490973364,0.240660095244,0.438098171331
109.0,1.00875711276,1.01451364791,0.0264279442761,0.23866292754,0.434462522812
109.125,1.00038573268,1.00609449603,0.0262086265004,0.236682333747,0.430857045476
109.25,0.992083824238,0.997745212231,0.0259911287788,0.234718176321,0.427281488941
109.375,0.983850810903,0.989465216694,0.025775436007,0.232770318864,0.423735604903
109.5,0.975686120936,0.981253934416,0.0255615332065,0.230838626105,0.42021914712
109.625,0.967589187342,0.973110795168,0.0253494055227,0.228922963899,0.41673187139
109.75,0.95955944783,0.965035233449,0.0251390382245,0.227023199214,0.413273535542
